MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,Jurisdiction,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Street_Name,DistToStreet_m,Street_SPDLIMIT,Street_LANES,Street_ONEWAY,Street_CITY_L,Street_COUNTY_L,Jurisdiction_prev,Seg_OBJECTID,DistToSeg_m
300870934,3/3/2023,3/3/2023 13:29,2023,3,Friday,13,35.061687,-90.02356,No Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,ELVIS PRESLEY BLVD,Principal Arterial,40,6,3,6,0.398841868,E BROOKS RD,0.337237217,45,5,B,MEMPHIS,SHELBY,TDOT,49725,0.337237217
300872885,3/13/2023,3/13/2023 9:05,2023,3,Monday,9,35.11621,-89.94114,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1156.135705,PATTERSON ST,6.055403032,30,2,B,MEMPHIS,SHELBY,City of Memphis,84853,6.055403032
300872411,3/9/2023,3/9/2023 20:00,2023,3,Thursday,20,35.138493,-90.04675,Possible Injury,Pedestrian,Intersection-Unknown,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,81.02270174,BEALE ST,60.42436681,35,2,B,MEMPHIS,SHELBY,City of Memphis,84354,60.42436681
300873132,3/14/2023,3/14/2023 16:25,2023,3,Tuesday,16,35.145554,-90.0541,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,244.6064715,S FRONT ST,0.080719551,30,5,B,MEMPHIS,SHELBY,City of Memphis,80516,0.080719551
300874120,3/19/2023,3/19/2023 20:00,2023,3,Sunday,20,35.05527,-90.06011,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,S THIRD ST,Principal Arterial,45,7,14,6,0.658449804,E MITCHELL RD,0.264225939,45,7,B,MEMPHIS,SHELBY,TDOT,49641,0.264225939
300870394,3/1/2023,3/1/2023 19:51,2023,3,Wednesday,19,35.161568,-89.911835,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1209.656348,MACON RD,39.85970128,40,4,B,MEMPHIS,SHELBY,City of Memphis,51426,39.85970128
300871258,3/5/2023,3/5/2023 15:30,2023,3,Sunday,15,35.217564,-90.00319,Possible Injury,Pedestrian,Intersection-Not on Roadway,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2000.122897,FRAYSER BLVD,2.328461966,40,5,B,MEMPHIS,SHELBY,City of Memphis,49878,2.328461966
300869750,2/27/2023,2/27/2023 12:49,2023,2,Monday,12,35.079403,-89.98616,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2205.664914,KETCHUM RD,39.61673759,40,4,B,MEMPHIS,SHELBY,City of Memphis,51003,39.61673759
300869268,2/25/2023,2/25/2023 3:00,2023,2,Saturday,3,35.14938,-89.95565,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,SUMMER AVE,Principal Arterial,35,5,1,5,4.891167396,SUMMER AVE,0.237009164,35,5,B,MEMPHIS,SHELBY,TDOT,47032,0.237009164
300868932,2/23/2023,2/23/2023 16:20,2023,2,Thursday,16,35.11564,-90.054596,Suspected Minor Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,57.1537568,E MCLEMORE AVE,43.36710712,35,2,B,MEMPHIS,SHELBY,City of Memphis,53309,43.36710712
300880468,4/17/2023,4/17/2023 2:14,2023,4,Monday,2,35.174213,-89.9309,No Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,723.4522179,TENNYSON RD,0.181384083,30,2,B,MEMPHIS,SHELBY,City of Memphis,76968,0.181384083
300876479,3/30/2023,3/30/2023 0:00,2023,3,Thursday,99,35.14544,-89.97798,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,378.9935011,N HOLLYWOOD ST,0.002229432,35,2,B,MEMPHIS,SHELBY,City of Memphis,84634,0.002229432
300878793,4/2/2023,4/2/2023 21:10,2023,4,Sunday,21,35.182835,-89.87134,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,970.4658877,RALEIGH LAGRANGE RD,0.215042272,45,5,B,MEMPHIS,SHELBY,City of Memphis,52275,0.215042272
300879049,4/10/2023,4/10/2023 17:00,2023,4,Monday,17,35.211857,-90.03223,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,THOMAS ST,,40,2,3,7,0.130876415,MARSH AVE,0.013890749,30,2,B,MEMPHIS,SHELBY,TDOT,2674,0.013890749
300875404,3/25/2023,3/25/2023 5:47,2023,3,Saturday,5,35.064396,-90.05854,Possible Injury,Pedestrian,Intersection-Unknown,Unknown,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,48.61238177,EASTMAN RD,39.3438014,30,2,B,MEMPHIS,SHELBY,City of Memphis,72109,39.3438014
300874593,3/21/2023,3/21/2023 19:58,2023,3,Tuesday,19,35.1364,-90.0123,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,UNION AVE,Principal Arterial,35,6,23,5,4.78946535,UNION AVE,0.205099007,35,6,B,MEMPHIS,SHELBY,TDOT,46785,0.205099007
300875439,3/21/2023,3/21/2023 19:51,2023,3,Tuesday,19,35.136389,-90.012102,Fatal,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,UNION AVE,Principal Arterial,35,6,23,5,3.893781363,UNION AVE,0.697002401,35,6,B,MEMPHIS,SHELBY,TDOT,46786,0.697002401
300880044,4/13/2023,4/13/2023 18:15,2023,4,Thursday,18,35.21955,-90.019714,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,City of Memphis,,,,,,,633.6922081,MADEWELL DR,9.497768551,30,2,B,MEMPHIS,SHELBY,City of Memphis,27726,9.497768551
300879716,4/12/2023,4/12/2023 19:20,2023,4,Wednesday,19,35.233414,-89.96662,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,3719.37203,SAINT ELMO AVE,0.192276555,35,2,B,MEMPHIS,SHELBY,City of Memphis,3006,0.192276555
300875686,3/26/2023,3/26/2023 16:55,2023,3,Sunday,16,35.216885,-90.03026,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,THOMAS ST,,40,2,3,7,1.847071067,FRAYSER BLVD,0.495240476,35,2,B,MEMPHIS,SHELBY,TDOT,8086,0.495240476
300875440,3/24/2023,3/24/2023 19:05,2023,3,Friday,19,35.06031,-90.059875,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,34.93570942,E ROLLINS RD,30.34013159,30,2,B,MEMPHIS,SHELBY,City of Memphis,72080,30.34013159
300875441,3/24/2023,3/24/2023 19:06,2023,3,Friday,19,35.06031,-90.059875,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,34.93570942,E ROLLINS RD,30.34013159,30,2,B,MEMPHIS,SHELBY,City of Memphis,72080,30.34013159
300876593,3/30/2023,3/30/2023 16:50,2023,3,Thursday,16,35.22097,-89.909355,No Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,AUSTIN PEAY HWY,Principal Arterial,45,7,14,1,2.825632746,AUSTIN PEAY HWY,0.316948231,45,7,B,MEMPHIS,SHELBY,TDOT,48661,0.316948231
300880304,4/15/2023,4/15/2023 11:20,2023,4,Saturday,11,35.133396,-89.98055,Suspected Serious Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,UNION AVE,Principal Arterial,35,7,23,5,5.056229108,SAINT AGNES DR,0.251413891,30,2,B,MEMPHIS,SHELBY,TDOT,29407,0.251413891
300878657,4/8/2023,4/8/2023 15:00,2023,4,Saturday,15,35.093174,-89.977615,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,674.0651702,HUGENOT ST,9.100686683,35,2,B,MEMPHIS,SHELBY,City of Memphis,82548,9.100686683
300876625,3/29/2023,3/29/2023 22:05,2023,3,Wednesday,22,35.078083,-90.0195,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,ELVIS PRESLEY BLVD,Minor Arterial,40,4,3,6,0.786866381,E ALCY RD,0.266050796,35,2,B,MEMPHIS,SHELBY,TDOT,75728,0.266050796
300877778,4/4/2023,4/4/2023 20:20,2023,4,Tuesday,20,35.17464,-89.97544,Suspected Serious Injury,Pedestrian,Not Intersection-Unknown,SharedUsePathOrTrail,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1846.448552,CHELSEA AVE,0.318292017,40,4,B,MEMPHIS,SHELBY,City of Memphis,50733,0.318292017
300875712,3/25/2023,3/25/2023 22:30,2023,3,Saturday,22,35.138195,-90.05444,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,S SECOND ST,Minor Arterial,35,2,14,6,2.945836227,DR MARTIN LUTHER KING JR AVE,0.239039579,35,3,B,MEMPHIS,SHELBY,TDOT,3325,0.239039579
300873798,3/17/2023,3/17/2023 21:00,2023,3,Friday,21,35.110672,-90.0162,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Dark-Lighted,Angle,Other,1,TRUE,City of Memphis,,,,,,,506.7414761,GLEASON AVE,15.98970695,30,2,B,MEMPHIS,SHELBY,City of Memphis,5160,15.98970695
300880079,4/14/2023,4/14/2023 19:20,2023,4,Friday,19,35.14448,-90.021805,Suspected Minor Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,780.1294486,POPLAR AVE,4.113093805,40,7,B,MEMPHIS,SHELBY,City of Memphis,50390,4.113093805
300877478,4/2/2023,4/2/2023 14:06,2023,4,Sunday,14,35.189644,-89.92747,Suspected Serious Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Angle,Other,1,TRUE,TDOT state route,JACKSON AVE,Principal Arterial,40,7,14,7,2.234791221,JACKSON AVE,0.580234729,40,7,B,MEMPHIS,SHELBY,TDOT,46538,0.580234729
300874898,3/22/2023,3/22/2023 12:45,2023,3,Wednesday,12,35.20386,-89.82105,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,US HIGHWAY 64,Principal Arterial,45,6,15,1,4.986674638,US HIGHWAY 64,0.321616926,45,6,B,BARTLETT,SHELBY,TDOT,47486,0.321616926
300878097,4/6/2023,4/6/2023 6:27,2023,4,Thursday,6,35.085983,-89.85877,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1182.873864,RIDGEWAY RD,0.191925886,40,7,B,MEMPHIS,SHELBY,City of Memphis,48870,0.191925886
300875739,3/26/2023,3/26/2023 21:50,2023,3,Sunday,21,35.09989,-90.00228,Suspected Minor Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1447.332805,E PERSON AVE,23.04782382,35,2,B,MEMPHIS,SHELBY,City of Memphis,50494,23.04782382
300875746,3/25/2023,3/25/2023 16:55,2023,3,Saturday,16,35.092495,-90.05615,Possible Injury,Pedestrian,Intersection-Not on Roadway,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,TDOT state route,S THIRD ST,Principal Arterial,40,7,14,6,0.71803559,S THIRD ST,0.064988239,40,7,B,MEMPHIS,SHELBY,TDOT,48136,0.064988239
300876380,3/29/2023,3/29/2023 17:00,2023,3,Wednesday,17,35.05001,-89.90168,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1738.464635,OUTLAND RD,5.8027315,40,5,B,MEMPHIS,SHELBY,City of Memphis,51864,5.8027315
300879505,4/12/2023,4/12/2023 18:30,2023,4,Wednesday,18,35.142204,-90.03157,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,420.5362772,JEFFERSON AVE,47.13312526,40,4,B,MEMPHIS,SHELBY,City of Memphis,7296,47.13312526
300876395,3/29/2023,3/29/2023 19:48,2023,3,Wednesday,19,35.175457,-89.96243,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1459.09116,WARFORD ST,24.99721053,45,5,B,MEMPHIS,SHELBY,City of Memphis,51142,24.99721053
300879516,4/12/2023,4/12/2023 18:00,2023,4,Wednesday,18,35.168312,-89.93514,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,824.7379924,FLOWERS ST,20.81446784,30,2,B,MEMPHIS,SHELBY,City of Memphis,84652,20.81446784
300880995,4/19/2023,4/19/2023 5:15,2023,4,Wednesday,5,35.051125,-89.907745,Suspected Serious Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1254.822642,WINCHESTER RD,0.256789459,45,7,B,MEMPHIS,SHELBY,City of Memphis,53023,0.256789459
300878161,4/6/2023,4/6/2023 11:00,2023,4,Thursday,11,35.150368,-90.05196,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,223.0766186,POPLAR AVE,12.78197737,35,4,B,MEMPHIS,SHELBY,City of Memphis,7473,12.78197737
300878467,4/7/2023,4/7/2023 15:38,2023,4,Friday,15,35.236225,-89.98338,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2291.604361,MOUNTAIN TERRACE ST,25.51544518,30,2,B,MEMPHIS,SHELBY,City of Memphis,80086,25.51544518
300864587,1/27/2023,1/27/2023 16:30,2023,1,Friday,16,35.232872,-89.99795,Possible Injury,Pedestrian,Not Intersection-Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1412.942347,LEWEIR ST,70.83938732,30,2,B,MEMPHIS,SHELBY,City of Memphis,79949,70.83938732
300866127,2/9/2023,2/9/2023 17:07,2023,2,Thursday,17,35.123005,-89.939285,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,383.8104446,INNOVATION DR,0.06383238,30,2,B,MEMPHIS,SHELBY,City of Memphis,29515,0.06383238
300880191,4/10/2023,4/10/2023 16:00,2023,4,Monday,16,35.05204,-89.922226,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,273.6434638,GOODLETT RD,25.91084642,35,2,B,MEMPHIS,SHELBY,City of Memphis,52800,25.91084642
300876719,3/31/2023,3/31/2023 7:00,2023,3,Friday,7,35.21745,-89.99367,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2715.563832,OVERTON CROSSING ST,21.04510504,40,5,B,MEMPHIS,SHELBY,City of Memphis,79965,21.04510504
300877888,4/1/2023,4/1/2023 19:06,2023,4,Saturday,19,35.108456,-89.98326,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,City of Memphis,,,,,,,149.9888046,PARK AVE,0.146100647,35,4,B,MEMPHIS,SHELBY,City of Memphis,51017,0.146100647
300883690,4/30/2023,4/30/2023 21:30,2023,4,Sunday,21,35.020493,-89.93138,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,E SHELBY DR,Principal Arterial,45,7,175,3,17.80849346,E SHELBY DR,13.12518079,45,7,B,MEMPHIS,SHELBY,TDOT,46410,13.12518079
300887182,5/16/2023,5/16/2023 11:30,2023,5,Tuesday,11,35.16737,-89.93907,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Other,2,TRUE,City of Memphis,,,,,,,636.7884203,HOMER ST,24.38357192,30,2,B,MEMPHIS,SHELBY,City of Memphis,83238,24.38357192
300883187,4/28/2023,4/28/2023 14:00,2023,4,Friday,14,35.133823,-90.019356,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,131.1164148,ALLEY,65.63471832,25,2,B,MEMPHIS,SHELBY,City of Memphis,240,65.63471832
300881771,4/21/2023,4/21/2023 18:49,2023,4,Friday,18,35.083454,-90.02569,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,649.863081,NORRIS RD,0.293261225,40,5,B,MEMPHIS,SHELBY,City of Memphis,50953,0.293261225
300886095,5/4/2023,5/4/2023 15:30,2023,5,Thursday,15,35.14951,-89.961494,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,SUMMER AVE,Principal Arterial,35,5,1,5,4.379760083,TILLMAN ST,0.094863903,30,2,B,MEMPHIS,SHELBY,TDOT,82831,0.094863903
300886894,5/15/2023,5/15/2023 9:33,2023,5,Monday,9,35.045006,-89.86637,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,City of Memphis,,,,,,,2730.077532,MYERS RD,0.272278456,30,2,B,MEMPHIS,SHELBY,City of Memphis,76554,0.272278456
300882927,4/26/2023,4/26/2023 20:32,2023,4,Wednesday,20,35.02035,-90.11504,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,SharedUsePathOrTrail,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1831.799896,W SHELBY DR,19.54318626,35,2,B,MEMPHIS,SHELBY,City of Memphis,26950,19.54318626
300885805,5/4/2023,5/4/2023 17:06,2023,5,Thursday,17,35.070385,-89.84312,No Injury,Other Non-Motorist,Not Intersection-Unknown,Intersection,Dawn,Angle,Other,1,TRUE,City of Memphis,,,,,,,364.3680267,PRIVATE DR,41.52490193,25,2,B,MEMPHIS,SHELBY,City of Memphis,35102,41.52490193
300886915,5/15/2023,5/15/2023 8:05,2023,5,Monday,8,35.173313,-89.79301,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,N GERMANTOWN PKWY,Principal Arterial,50,6,177,1,0.687759933,DEXTER RD,0.444240045,35,4,B,MEMPHIS,SHELBY,TDOT,49128,0.444240045
300883776,4/30/2023,4/30/2023 10:20,2023,4,Sunday,10,35.083588,-89.88082,No Injury,Other Non-Motorist,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Front to Rear,Other,1,TRUE,Interstate ramp,,,,,,,451.7764124,240 E TO 385 E,1.00956408,45,2,FT,MEMPHIS,SHELBY,City of Memphis,47710,1.00956408
300883794,5/1/2023,5/1/2023 13:02,2023,5,Monday,13,35.11925,-90.03312,Possible Injury,Pedestrian,Intersection-In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,834.119729,WALKER AVE,9.15402462,35,2,B,MEMPHIS,SHELBY,City of Memphis,5067,9.15402462
300885832,5/10/2023,5/10/2023 2:00,2023,5,Wednesday,2,35.145138,-90.031746,Possible Injury,Pedestrian,Not Intersection-Unknown,Non-Junction,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,740.9813599,POPLAR AVE,34.89043561,40,7,B,MEMPHIS,SHELBY,City of Memphis,50350,34.89043561
300882979,4/27/2023,4/27/2023 17:55,2023,4,Thursday,17,35.14949,-89.96524,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,SUMMER AVE,Principal Arterial,35,5,1,5,13.06330045,LESTER ST,4.449412206,30,2,B,MEMPHIS,SHELBY,TDOT,82768,4.449412206
300882415,4/25/2023,4/25/2023 5:23,2023,4,Tuesday,5,35.02104,-89.98982,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,E SHELBY DR,Principal Arterial,40,7,175,3,5.227872065,AIRWAYS BLVD,0.345976528,45,7,B,MEMPHIS,SHELBY,TDOT,53447,0.345976528
300883849,5/1/2023,5/1/2023 17:42,2023,5,Monday,17,35.115032,-90.02167,Possible Injury,Pedestrian,Not Intersection-In Parking Lane,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,S BELLEVUE BLVD,Minor Arterial,35,5,3,4,0.259279887,S BELLEVUE BLVD,0.673347693,35,5,B,MEMPHIS,SHELBY,TDOT,46965,0.673347693
