MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Street_Name,DistToStreet_m,Street_SPDLIMIT,Street_LANES,Street_ONEWAY,Street_CITY_L,Street_COUNTY_L,Seg_OBJECTID,DistToSeg_m,Ownership,Rule_Fired,Classification_Basis,Matched_Street,is_limited_access,is_override,is_corner_case,Jurisdiction_prev
301021288,6/3/2025,6/3/2025 17:30,2025,6,Tuesday,17,35.206932,-89.894615,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,COVINGTON PIKE,,45.0,5.0,204,1.0,0.247036671,STAGE RD,0.257388042,45,6,B,MEMPHIS,SHELBY,48218,0.25738804152270794,TDOT state route,state_route_overlap,"state route: 100% overlap, name=STAGE",STAGE RD,False,False,False,TDOT state route
301015072,4/30/2025,4/30/2025 1:46,2025,4,Wednesday,1,35.035324,-90.028435,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,298.4364413,E RAINES RD,0.740828219,40,5,B,MEMPHIS,SHELBY,49712,0.7408282192609449,City of Memphis,city_residual,city: no state-route overlap,E RAINES RD,False,False,False,City of Memphis
300884596,5/3/2023,5/3/2023 22:56,2023,5,Wednesday,22,35.14032,-90.042816,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,UNION AVE,Principal Arterial,35.0,5.0,3,6.0,4.759301169,S LAUDERDALE ST,0.227926262,35,2,B,MEMPHIS,SHELBY,80581,0.22792626221472956,City of Memphis,city_residual,city: no state-route overlap,S LAUDERDALE ST,False,False,False,City of Memphis
301015225,4/29/2025,4/29/2025 20:53,2025,4,Tuesday,20,35.111393,-89.94591,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1781.734831,CARNES AVE,0.156577726,30,2,B,MEMPHIS,SHELBY,5694,0.1565777260774067,City of Memphis,city_residual,city: no state-route overlap,CARNES AVE,False,False,False,City of Memphis
301013655,4/22/2025,4/22/2025 7:45,2025,4,Tuesday,7,35.086067,-90.04352,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1209.322984,E MALLORY AVE,24.69955997,40,4,B,MEMPHIS,SHELBY,50870,24.69955997206058,City of Memphis,city_residual,city: no state-route overlap,E MALLORY AVE,False,False,False,City of Memphis
300998409,1/26/2025,1/26/2025 19:58,2025,1,Sunday,19,35.199635,-89.970535,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,3856.114736,JAMES RD,6.944323259,45,4,B,MEMPHIS,SHELBY,49938,6.9443232587671675,City of Memphis,city_residual,city: no state-route overlap,JAMES RD,False,False,False,City of Memphis
301008995,3/28/2025,3/28/2025 11:00,2025,3,Friday,11,35.02928,-90.10389,Possible Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Daylight,Angle,Other,1,True,,,,,,,1726.184235,SHADOWLINE DR,0.245269354,30,2,B,MEMPHIS,SHELBY,26979,0.24526935411809206,City of Memphis,city_residual,city: no state-route overlap,SHADOWLINE DR,False,False,False,City of Memphis
301014935,4/28/2025,4/28/2025 21:01,2025,4,Monday,21,35.047585,-90.05515,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,656.6458299,SOUTHLAND DR,1.990714762,30,2,B,MEMPHIS,SHELBY,27167,1.990714762420268,City of Memphis,city_residual,city: no state-route overlap,SOUTHLAND DR,False,False,False,City of Memphis
300885046,5/6/2023,5/6/2023 15:30,2023,5,Saturday,15,35.07442,-90.0204,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Crossover-Related,Daylight,HeadOn,Other,1,True,ELVIS PRESLEY BLVD,Minor Arterial,40.0,4.0,3,6.0,1.128851214,ELVIS PRESLEY BLVD,0.002062784,40,4,B,MEMPHIS,SHELBY,47218,0.0020627839427068513,TDOT state route,state_route_overlap,"state route: 100% overlap, name=ELVIS PRESLEY",ELVIS PRESLEY BLVD,False,False,False,TDOT state route
301028211,7/12/2025,7/12/2025 15:00,2025,7,Saturday,15,35.06351,-90.08579,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,True,,,,,,,2419.738448,NONCONNAH RD,27.382706,35,2,B,MEMPHIS,SHELBY,49581,27.382705999089495,City of Memphis,city_residual,city: no state-route overlap,NONCONNAH RD,False,False,False,City of Memphis
301010896,4/7/2025,4/7/2025 15:19,2025,4,Monday,15,35.133526,-90.01683,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,362.2448423,S CLEVELAND ST,0.095299785,35,5,B,MEMPHIS,SHELBY,80982,0.09529978535745613,City of Memphis,city_residual,city: no state-route overlap,S CLEVELAND ST,False,False,False,City of Memphis
301023677,6/16/2025,6/16/2025 20:20,2025,6,Monday,20,35.051144,-89.90897,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1153.400102,WINCHESTER RD,0.114599779,45,7,B,MEMPHIS,SHELBY,49368,0.11459977872232086,City of Memphis,city_residual,city: no state-route overlap,WINCHESTER RD,False,False,False,City of Memphis
300999434,2/1/2025,2/1/2025 18:55,2025,2,Saturday,18,35.0209,-90.04297,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,E SHELBY DR,Minor Arterial,45.0,5.0,175,6.0,2.681585257,E SHELBY DR,1.964204882,45,5,B,MEMPHIS,SHELBY,49687,1.9642048815929394,TDOT state route,state_route_overlap,"state route: 100% overlap, name=E SHELBY",E SHELBY DR,False,False,False,TDOT state route
300915020,10/3/2023,10/3/2023 22:22,2023,10,Tuesday,22,35.149506,-89.961494,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,SUMMER AVE,Principal Arterial,35.0,5.0,1,5.0,4.823484616,SUMMER AVE,0.166813488,35,5,B,MEMPHIS,SHELBY,47017,0.1668134880312681,TDOT state route,state_route_overlap,"state route: 100% overlap, name=SUMMER",SUMMER AVE,False,False,False,TDOT state route
301030240,7/24/2025,7/24/2025 16:59,2025,7,Thursday,16,35.057636,-90.0079,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1488.240084,MILLBRANCH RD,48.30201974,45,5,B,MEMPHIS,SHELBY,49797,48.30201974482115,City of Memphis,city_residual,city: no state-route overlap,MILLBRANCH RD,False,False,False,City of Memphis
301025747,6/28/2025,6/28/2025 20:53,2025,6,Saturday,20,35.15456,-89.94772,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Through Roadway,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,566.7456587,NATIONAL ST,0.007283824,40,4,B,MEMPHIS,SHELBY,51252,0.007283823912116446,City of Memphis,city_residual,city: no state-route overlap,NATIONAL ST,False,False,False,City of Memphis
301008011,3/22/2025,3/22/2025 22:07,2025,3,Saturday,22,35.0759,-89.932205,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,57.35011135,GETWELL RD,57.02819504,40,7,B,MEMPHIS,SHELBY,47387,57.02819503631947,TDOT state route,state_route_overlap,"state route: 100% overlap, name=GETWELL",GETWELL RD,False,False,False,TDOT state route
301007819,3/22/2025,3/22/2025 16:10,2025,3,Saturday,16,35.02889,-90.024475,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,64.65236465,ELVIS PRESLEY BLVD,64.42087263,40,5,B,MEMPHIS,SHELBY,46494,64.42087262691076,TDOT state route,state_route_overlap,"state route: 100% overlap, name=ELVIS PRESLEY",ELVIS PRESLEY BLVD,False,False,False,TDOT state route
301013458,4/2/2025,4/2/2025 0:00,2025,4,Wednesday,99,35.19879,-89.80249,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,651.381992,DEERFIELD TRCE,3.265521128,30,2,B,MEMPHIS,SHELBY,85021,3.265521128152216,City of Memphis,city_residual,city: no state-route overlap,DEERFIELD TRCE,False,False,False,City of Memphis
301014668,4/27/2025,4/27/2025 17:40,2025,4,Sunday,17,35.168312,-90.04036,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,381.5128614,RENO AVE,0.180400377,30,2,B,MEMPHIS,SHELBY,3533,0.18040037699643108,City of Memphis,city_residual,city: no state-route overlap,RENO AVE,False,False,False,City of Memphis
301013248,4/20/2025,4/20/2025 3:20,2025,4,Sunday,3,35.14164,-90.05446,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,139.7942986,S MAIN ST,18.60429403,0,1,N,MEMPHIS,SHELBY,84566,18.604294029229866,City of Memphis,city_residual,city: no state-route overlap,S MAIN ST,False,False,False,City of Memphis
301030414,7/23/2025,7/23/2025 23:29,2025,7,Wednesday,23,35.107666,-90.06093,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,510.3337629,S PARKWAY E,5.186515813,35,4,B,MEMPHIS,SHELBY,50822,5.186515813192996,City of Memphis,city_residual,city: no state-route overlap,S PARKWAY E,False,False,False,City of Memphis
301013096,4/19/2025,4/19/2025 3:53,2025,4,Saturday,3,35.2183,-89.99371,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2658.642837,OVERTON CROSSING ST,38.53761751,40,5,B,MEMPHIS,SHELBY,79965,38.53761750853198,City of Memphis,city_residual,city: no state-route overlap,OVERTON CROSSING ST,False,False,False,City of Memphis
301001045,2/11/2025,2/11/2025 5:35,2025,2,Tuesday,5,35.133278,-89.963135,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,POPLAR AVE,Principal Arterial,40.0,7.0,57,5.0,4.569781385,POPLAR AVE,0.404896765,40,7,B,MEMPHIS,SHELBY,47840,0.4048967653990672,TDOT state route,state_route_overlap,"state route: 100% overlap, name=POPLAR",POPLAR AVE,False,False,False,TDOT state route
301026397,6/29/2025,6/29/2025 12:00,2025,6,Sunday,12,35.033394,-90.02169,Suspected Serious Injury,Pedestrian,Intersection-Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,317.7795537,MARLIN RD,90.88048815,35,2,B,MEMPHIS,SHELBY,72345,90.88048815337662,City of Memphis,city_residual,city: no state-route overlap,MARLIN RD,False,False,False,City of Memphis
300996957,1/16/2025,1/16/2025 12:00,2025,1,Thursday,12,35.147495,-90.0491,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,N THIRD ST,Minor Arterial,35.0,3.0,3,6.0,3.98109046,ADAMS AVE,2.063219961,30,2,B,MEMPHIS,SHELBY,3368,2.063219960923583,City of Memphis,city_residual,city: no state-route overlap,ADAMS AVE,False,False,True,City of Memphis
301028195,7/12/2025,7/12/2025 22:25,2025,7,Saturday,22,35.10413,-89.949196,Suspected Minor Injury,Pedestrian,Not Intersection-In Parking Lane,Non-Junction,Dark-Lighted,Other,Other,1,True,,,,,,,2133.372455,PRESCOTT RD,19.15827433,40,4,FT,MEMPHIS,SHELBY,53072,19.158274328373956,City of Memphis,city_residual,city: no state-route overlap,PRESCOTT RD,False,False,False,City of Memphis
301002891,2/23/2025,2/23/2025 2:35,2025,2,Sunday,2,35.061672,-90.02984,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,561.8190504,E BROOKS RD,0.250773997,45,5,B,MEMPHIS,SHELBY,49716,0.25077399749469925,City of Memphis,city_residual,city: no state-route overlap,E BROOKS RD,False,False,False,City of Memphis
301001042,2/11/2025,2/11/2025 22:34,2025,2,Tuesday,22,35.087887,-89.92635,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,937.5903802,WILLOWVIEW AVE,3.361264377,30,2,B,MEMPHIS,SHELBY,5932,3.3612643765653134,City of Memphis,city_residual,city: no state-route overlap,WILLOWVIEW AVE,False,False,False,City of Memphis
301007887,3/21/2025,3/21/2025 12:00,2025,3,Friday,12,35.086445,-89.96528,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,181.5110621,MONTAGUE CV,7.044333796,25,2,B,MEMPHIS,SHELBY,15748,7.044333795780895,City of Memphis,city_residual,city: no state-route overlap,MONTAGUE CV,False,False,False,City of Memphis
301019239,5/20/2025,5/20/2025 21:30,2025,5,Tuesday,21,35.160954,-90.03138,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,417.4940829,LOONEY AVE,0.323262018,30,2,B,MEMPHIS,SHELBY,3660,0.3232620178547957,City of Memphis,city_residual,city: no state-route overlap,LOONEY AVE,False,False,False,City of Memphis
301003366,2/25/2025,2/25/2025 20:30,2025,2,Tuesday,20,35.033012,-90.02144,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,340.6193833,WESLEY DR,70.68336639,30,2,B,MEMPHIS,SHELBY,27304,70.68336639177299,City of Memphis,city_residual,city: no state-route overlap,WESLEY DR,False,False,False,City of Memphis
301007288,3/19/2025,3/19/2025 21:40,2025,3,Wednesday,21,35.073933,-89.94833,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,LAMAR AVE,Principal Arterial,40.0,7.0,4,4.0,2.796845351,LAMAR AVE,0.174064094,40,7,B,MEMPHIS,SHELBY,47856,0.17406409430561398,TDOT state route,state_route_overlap,"state route: 100% overlap, name=LAMAR",LAMAR AVE,False,False,False,TDOT state route
301012831,4/17/2025,4/17/2025 18:00,2025,4,Thursday,18,35.163635,-90.03725,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,CHELSEA AVE,Minor Arterial,35.0,5.0,3,7.0,6.452423877,CHELSEA AVE,10.80223154,35,5,B,MEMPHIS,SHELBY,50347,10.802231542146728,TDOT state route,state_route_overlap,"state route: 100% overlap, name=CHELSEA",CHELSEA AVE,False,False,False,TDOT state route
300995625,1/7/2025,1/7/2025 14:00,2025,1,Tuesday,14,35.03369,-89.997025,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1399.577222,FRANCISCO BLVD,19.51808252,30,2,B,MEMPHIS,SHELBY,7920,19.518082520820492,City of Memphis,city_residual,city: no state-route overlap,FRANCISCO BLVD,False,False,False,City of Memphis
301008382,3/24/2025,3/24/2025 15:30,2025,3,Monday,15,35.1519,-90.01281,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,104.8842636,N WATKINS ST,0.267511408,35,4,B,MEMPHIS,SHELBY,53423,0.26751140759111225,City of Memphis,city_residual,city: no state-route overlap,N WATKINS ST,False,False,False,City of Memphis
301031783,8/3/2025,8/3/2025 18:30,2025,8,Sunday,18,35.178013,-89.9795,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Dusk,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2150.975429,SANDERS AVE,16.93008847,30,2,B,MEMPHIS,SHELBY,4445,16.930088468766815,City of Memphis,city_residual,city: no state-route overlap,SANDERS AVE,False,False,False,City of Memphis
301028852,7/17/2025,7/17/2025 10:30,2025,7,Thursday,10,35.035595,-89.989815,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1609.591912,AIRWAYS BLVD,0.288978413,45,7,B,MEMPHIS,SHELBY,49829,0.28897841255197637,City of Memphis,city_residual,city: no state-route overlap,AIRWAYS BLVD,False,False,False,City of Memphis
301012219,4/13/2025,4/13/2025 18:30,2025,4,Sunday,18,35.234283,-89.9284,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Through Roadway,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2274.30001,TWINMONT ST,0.408626793,30,2,B,MEMPHIS,SHELBY,80191,0.40862679260563733,City of Memphis,city_residual,city: no state-route overlap,TWINMONT ST,False,False,False,City of Memphis
301021651,6/4/2025,6/4/2025 20:08,2025,6,Wednesday,20,35.053333,-89.88613,Suspected Serious Injury,Pedestrian,Intersection-Not on Roadway,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,3097.521104,S MENDENHALL RD,0.296552154,40,7,B,MEMPHIS,SHELBY,51905,0.2965521536984692,City of Memphis,city_residual,city: no state-route overlap,S MENDENHALL RD,False,False,False,City of Memphis
301017144,5/11/2025,5/11/2025 4:36,2025,5,Sunday,4,35.162233,-89.916225,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1475.703648,MACON RD,26.53453337,40,4,B,MEMPHIS,SHELBY,51423,26.534533371024363,City of Memphis,city_residual,city: no state-route overlap,MACON RD,False,False,False,City of Memphis
301000075,2/5/2025,2/5/2025 20:24,2025,2,Wednesday,20,35.039345,-90.05689,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Unknown,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,914.2974898,IVAN RD,29.75156358,30,2,B,MEMPHIS,SHELBY,72068,29.75156358135662,City of Memphis,city_residual,city: no state-route overlap,IVAN RD,False,False,False,City of Memphis
301005813,3/10/2025,3/10/2025 10:20,2025,3,Monday,10,35.040016,-90.00785,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1577.996095,MILLBRANCH RD,31.33482296,40,4,B,MEMPHIS,SHELBY,49783,31.334822959604455,City of Memphis,city_residual,city: no state-route overlap,MILLBRANCH RD,False,False,False,City of Memphis
301011408,4/7/2025,4/7/2025 13:00,2025,4,Monday,13,35.13586,-90.06345,Possible Injury,Pedestrian,Intersection-In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,656.2306977,REST AREA,16.43352716,25,1,FT,MEMPHIS,SHELBY,84739,16.43352716118868,City of Memphis,city_residual,city: no state-route overlap,REST AREA,False,False,False,City of Memphis
301023257,6/13/2025,6/13/2025 21:30,2025,6,Friday,21,35.128716,-90.02108,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,SharedUsePathOrTrail,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S BELLEVUE BLVD,Minor Arterial,35.0,4.0,3,6.0,0.161357838,LAMAR AVE,0.36499303,40,7,B,MEMPHIS,SHELBY,47391,0.36499303022057905,TDOT state route,state_route_overlap,"state route: 100% overlap, name=LAMAR",LAMAR AVE,False,False,False,TDOT state route
300982726,10/29/2024,10/29/2024 15:40,2024,10,Tuesday,15,35.136993,-89.996,Suspected Serious Injury,Pedestrian,Not Intersection-Bike Path,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,241.2244237,MADISON AVE,32.9287373,35,3,B,MEMPHIS,SHELBY,53395,32.92873730192311,City of Memphis,city_residual,city: no state-route overlap,MADISON AVE,False,False,False,City of Memphis
300996140,1/12/2025,1/12/2025 18:00,2025,1,Sunday,18,35.061832,-89.884315,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2187.666133,KNIGHT ARNOLD RD,5.16849817,40,4,B,MEMPHIS,SHELBY,49411,5.168498170390571,City of Memphis,city_residual,city: no state-route overlap,KNIGHT ARNOLD RD,False,False,False,City of Memphis
301007782,3/22/2025,3/22/2025 0:28,2025,3,Saturday,0,35.11965,-89.99108,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,611.0673714,YOUNG AVE,0.189860705,35,2,B,MEMPHIS,SHELBY,4248,0.18986070543042743,City of Memphis,city_residual,city: no state-route overlap,YOUNG AVE,False,False,False,City of Memphis
301014964,4/28/2025,4/28/2025 21:05,2025,4,Monday,21,35.148914,-89.91774,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,2,True,SUMMER AVE,Principal Arterial,40.0,7.0,1,5.0,5.210854605,SUMMER AVE,0.554897932,40,7,B,MEMPHIS,SHELBY,47100,0.554897932386622,TDOT state route,state_route_overlap,"state route: 100% overlap, name=SUMMER",SUMMER AVE,False,False,False,TDOT state route
300995420,1/7/2025,1/7/2025 17:34,2025,1,Tuesday,17,35.020386,-89.83988,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,E SHELBY DR,Principal Arterial,45.0,7.0,175,3.0,4.867902007,E SHELBY DR,0.19504001,45,7,B,MEMPHIS,SHELBY,46449,0.19504000979445232,TDOT state route,state_route_overlap,"state route: 100% overlap, name=E SHELBY",E SHELBY DR,False,False,False,TDOT state route
301017500,5/12/2025,5/12/2025 19:00,2025,5,Monday,19,35.250683,-89.97666,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1870.088979,MAVERICK AVE,1.077123261,30,2,B,MEMPHIS,SHELBY,2985,1.0771232613705333,City of Memphis,city_residual,city: no state-route overlap,MAVERICK AVE,False,False,False,City of Memphis
301008394,3/25/2025,3/25/2025 16:00,2025,3,Tuesday,16,35.012154,-90.096504,Unknown,Other Non-Motorist,Not Intersection-Unknown,Intersection,Daylight,Angle,Other,1,True,WEAVER RD,Principal Arterial,35.0,2.0,175,6.0,0.308639599,S THIRD ST,0.490880936,45,4,B,MEMPHIS,SHELBY,47483,0.4908809359527239,TDOT state route,state_route_overlap,"state route: 100% overlap, name=S THIRD",S THIRD ST,False,False,False,TDOT state route
300997162,1/18/2025,1/18/2025 15:20,2025,1,Saturday,15,35.173084,-89.79497,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,178.8621965,DEXTER RD,1.035160482,35,4,B,MEMPHIS,SHELBY,52823,1.0351604819895854,City of Memphis,city_residual,city: no state-route overlap,DEXTER RD,False,False,False,City of Memphis
301020389,5/28/2025,5/28/2025 18:00,2025,5,Wednesday,18,35.130966,-90.041176,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,568.2781695,WEATHERS DR,9.6220221,0,2,B,MEMPHIS,SHELBY,33889,9.622022100205768,City of Memphis,city_residual,city: no state-route overlap,WEATHERS DR,False,False,False,City of Memphis
301019693,5/24/2025,5/24/2025 0:30,2025,5,Saturday,0,35.07848,-89.88398,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Lighted,Front to Rear,Other,1,True,,,,,,,752.5278842,MOUNT MORIAH RD,60.0702146,40,7,B,MEMPHIS,SHELBY,53060,60.0702146010604,City of Memphis,city_residual,city: no state-route overlap,MOUNT MORIAH RD,False,False,False,City of Memphis
301018237,5/15/2025,5/15/2025 21:00,2025,5,Thursday,21,35.020866,-90.04294,Suspected Serious Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,E SHELBY DR,Minor Arterial,45.0,5.0,175,6.0,6.476751491,TULANE RD,0.923842627,35,2,B,MEMPHIS,SHELBY,72215,0.9238426273576377,City of Memphis,city_residual,city: no state-route overlap,TULANE RD,False,False,False,City of Memphis
