MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,Jurisdiction,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Jurisdiction_prev
300889442,2023-05-26,2023-05-26 01:16:00,2023,5,Friday,1,35.11612,-89.969864,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Unknown,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1331.4333182838232,City of Memphis
300889892,2023-05-24,2023-05-24 00:00:00,2023,5,Wednesday,99,35.167114,-89.9454,Possible Injury,Pedestrian,Not Intersection-Other Not On Roadway,Intersection,Dawn,"Sideswipe, Opposite Direction",Other,1,True,City of Memphis,,,,,,,281.7541181001398,City of Memphis
300890107,2023-05-31,2023-05-31 04:02:00,2023,5,Wednesday,4,35.062046,-89.91006,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1843.212715428664,City of Memphis
300865709,2023-02-07,2023-02-07 19:46:00,2023,2,Tuesday,19,35.13095,-89.86776,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,WALNUT GROVE RD,Minor Arterial,40.0,6.0,23,5.0,4.897919658968593,TDOT
300861906,2023-01-19,2023-01-19 18:26:00,2023,1,Thursday,18,35.04917,-89.83001,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,536.2340062101222,City of Memphis
300888463,2023-05-21,2023-05-21 10:00:00,2023,5,Sunday,10,35.087784,-89.96907,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,391.9249514406484,City of Memphis
300889493,2023-05-25,2023-05-25 22:15:00,2023,5,Thursday,22,35.134224,-89.98875,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,UNION AVE,Principal Arterial,35.0,6.0,23,5.0,19.990738576433905,TDOT
300889027,2023-05-24,2023-05-24 16:00:00,2023,5,Wednesday,16,35.074326,-89.871605,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,True,City of Memphis,,,,,,,432.0611283342617,City of Memphis
300889749,2023-05-28,2023-05-28 20:00:00,2023,5,Sunday,20,35.108067,-89.969696,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1090.5999809926411,City of Memphis
300889043,2023-05-24,2023-05-24 16:19:00,2023,5,Wednesday,16,35.131836,-90.0311,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,E E H CRUMP BLVD,Principal Arterial,40.0,6.0,4,6.0,4.727115410828588,TDOT
300889533,2023-05-26,2023-05-26 21:15:00,2023,5,Friday,21,35.085995,-89.96237,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection-Related,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,LAMAR AVE,Principal Arterial,40.0,5.0,4,4.0,3.295591924564537,TDOT
300869204,2023-02-24,2023-02-24 16:38:00,2023,2,Friday,16,35.081142,-89.99122,Possible Injury,Pedestrian,Not Intersection-Other Not On Roadway,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,True,City of Memphis,,,,,,,2465.122345344009,City of Memphis
300890961,2023-06-04,2023-06-04 02:20:00,2023,6,Sunday,2,35.141262,-90.055725,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,235.73546796658852,City of Memphis
300894274,2023-06-20,2023-06-20 22:54:00,2023,6,Tuesday,22,35.118996,-89.89572,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,True,City of Memphis,,,,,,,627.3172950478604,City of Memphis
300893034,2023-06-14,2023-06-14 14:19:00,2023,6,Wednesday,14,35.128716,-90.02108,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,S BELLEVUE BLVD,Minor Arterial,35.0,4.0,3,6.0,0.1613578382113724,TDOT
300892265,2023-06-11,2023-06-11 00:00:00,2023,6,Sunday,99,35.16209,-89.91707,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection,Unknown,Unknown,Other,1,True,City of Memphis,,,,,,,1457.6639980727364,City of Memphis
300892030,2023-06-06,2023-06-06 19:11:00,2023,6,Tuesday,19,35.20584,-89.913925,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,STAGE RD,Principal Arterial,45.0,6.0,15,1.0,5.017184341297664,TDOT
300872217,2023-03-09,2023-03-09 18:57:00,2023,3,Thursday,18,35.013317,-89.84866,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,790.4155858729365,City of Memphis
300891777,2023-06-07,2023-06-07 21:20:00,2023,6,Wednesday,21,35.076996,-89.98512,Unknown,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,Interstate (TDOT),,,,,,,2269.240555626917,City of Memphis
300876543,2023-03-29,2023-03-29 19:43:00,2023,3,Wednesday,19,35.10074,-89.96993,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,409.065361041508,City of Memphis
300863821,2023-01-29,2023-01-29 17:40:00,2023,1,Sunday,17,35.05482,-89.92932,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,30.121890042982677,City of Memphis
300893336,2023-06-15,2023-06-15 08:24:00,2023,6,Thursday,8,35.21066,-90.025536,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,623.0710798868014,City of Memphis
300892821,2023-06-09,2023-06-09 21:15:00,2023,6,Friday,21,35.09124,-89.899216,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,2213.7970514941694,City of Memphis
300890314,2023-05-31,2023-05-31 22:29:00,2023,5,Wednesday,22,35.1069,-90.02119,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,ELVIS PRESLEY BLVD,Minor Arterial,40.0,4.0,3,4.0,1.141694593314018,TDOT
300893873,2023-06-18,2023-06-18 21:10:00,2023,6,Sunday,21,35.1949,-89.83339,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1145.459808526624,City of Memphis
300893100,2023-06-15,2023-06-15 02:00:00,2023,6,Thursday,2,35.156994,-90.03326,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,JACKSON AVE,Principal Arterial,35.0,4.0,14,7.0,4.730803508901789,TDOT
300891062,2023-06-05,2023-06-05 00:15:00,2023,6,Monday,0,35.040165,-90.03468,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,870.2246233824904,City of Memphis
300893127,2023-06-14,2023-06-14 10:35:00,2023,6,Wednesday,10,35.15142,-89.910805,Possible Injury,Pedestrian,Intersection-Unknown,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,288.5149398574433,City of Memphis
300894406,2023-06-21,2023-06-21 17:47:00,2023,6,Wednesday,17,35.057674,-89.933235,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,LAMAR AVE,Principal Arterial,40.0,6.0,4,4.0,11.7370230339911,TDOT
300891647,2023-06-07,2023-06-07 20:40:00,2023,6,Wednesday,20,35.14941,-89.94455,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,SUMMER AVE,Principal Arterial,35.0,5.0,1,5.0,10.873750835652636,TDOT
300893681,2023-06-18,2023-06-18 00:30:00,2023,6,Sunday,0,35.139973,-90.05351,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,S SECOND ST,Minor Arterial,35.0,3.0,14,6.0,1.2449446035053495,TDOT
300892397,2023-06-11,2023-06-11 03:00:00,2023,6,Sunday,3,35.167816,-89.864105,Suspected Minor Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,603.7465470049437,City of Memphis
300892698,2023-06-11,2023-06-11 06:30:00,2023,6,Sunday,6,35.031786,-89.808787,No Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
300899036,2023-07-15,2023-07-15 11:39:00,2023,7,Saturday,11,35.124573,-90.054924,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,S THIRD ST,Principal Arterial,35.0,5.0,14,6.0,0.3161980728840365,TDOT
300897159,2023-07-06,2023-07-06 08:15:00,2023,7,Thursday,8,35.083622,-89.85254,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1242.8421273013598,City of Memphis
300895751,2023-06-18,2023-06-18 22:10:00,2023,6,Sunday,22,35.056656,-89.906395,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1669.5297232580108,City of Memphis
300896267,2023-06-29,2023-06-29 05:00:00,2023,6,Thursday,5,35.16288,-89.94855,Suspected Serious Injury,Pedestrian,Not Intersection-In Parking Lane,AccelDecelLane,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,421.67074675367365,City of Memphis
300896546,2023-07-02,2023-07-02 18:11:00,2023,7,Sunday,18,35.109516,-90.03287,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,True,City of Memphis,,,,,,,1012.2905505026808,City of Memphis
300899096,2023-07-16,2023-07-16 21:01:00,2023,7,Sunday,21,35.074577,-89.93171,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,GETWELL RD,Principal Arterial,40.0,7.0,176,4.0,0.6852322039550318,TDOT
300899106,2023-07-16,2023-07-16 19:32:00,2023,7,Sunday,19,35.05417,-90.00857,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1494.958809320417,City of Memphis
300897890,2023-07-08,2023-07-08 10:00:00,2023,7,Saturday,10,35.23399,-89.89301,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,62.98969238882766,City of Memphis
300897341,2023-07-04,2023-07-04 22:35:00,2023,7,Tuesday,22,35.237103,-89.747909,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
300895277,2023-06-23,2023-06-23 21:30:00,2023,6,Friday,21,35.034973,-89.85636,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1616.1545409106438,City of Memphis
300898712,2023-07-14,2023-07-14 11:00:00,2023,7,Friday,11,35.14909,-89.88815,Possible Injury,Pedestrian,Intersection-Not on Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,339.1461474991078,City of Memphis
300895064,2023-06-25,2023-06-25 11:40:00,2023,6,Sunday,11,35.104286,-90.0395,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1453.7694516393474,City of Memphis
300895302,2023-06-26,2023-06-26 13:26:00,2023,6,Monday,13,35.144222,-90.03253,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,631.0840408038149,City of Memphis
300896830,2023-07-04,2023-07-04 10:29:00,2023,7,Tuesday,10,35.06469,-89.92145,No Injury,Pedestrian,Intersection-Not on Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,True,City of Memphis,,,,,,,944.3524784389712,City of Memphis
300894881,2023-06-23,2023-06-23 20:54:00,2023,6,Friday,20,35.11341,-89.99694,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,True,City of Memphis,,,,,,,47.87213344878414,City of Memphis
300895017,2023-06-25,2023-06-25 00:53:00,2023,6,Sunday,0,35.10511,-90.055145,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,S THIRD ST,Principal Arterial,40.0,4.0,14,6.0,25.225855437989075,TDOT
300898226,2023-07-12,2023-07-12 02:50:00,2023,7,Wednesday,2,35.07273,-89.94744,Suspected Serious Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,LAMAR AVE,Principal Arterial,40.0,7.0,4,4.0,7.865731505858768,TDOT
300896618,2023-07-01,2023-07-01 10:30:00,2023,7,Saturday,10,35.032239,-89.795835,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
300897793,2023-07-09,2023-07-09 15:30:00,2023,7,Sunday,15,35.054176,-89.85734,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,4,True,City of Memphis,,,,,,,1786.8475205282043,City of Memphis
300898803,2023-07-14,2023-07-14 20:50:00,2023,7,Friday,20,35.006474,-89.98989,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1621.0658323129048,City of Memphis
300894928,2023-06-23,2023-06-23 21:10:00,2023,6,Friday,21,35.216553,-89.926605,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,904.1628869314342,City of Memphis
300899471,2023-07-18,2023-07-18 18:34:00,2023,7,Tuesday,18,35.19989,-89.95876,Suspected Serious Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dusk,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,2997.3446096072244,City of Memphis
300898810,2023-07-14,2023-07-14 00:45:00,2023,7,Friday,0,35.033012,-90.02144,Suspected Serious Injury,Pedestrian,Not Intersection-Unknown,Unknown,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,340.6193832990594,City of Memphis
300893801,2023-06-18,2023-06-18 05:56:00,2023,6,Sunday,5,35.137054,-90.0195,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,UNION AVE,Principal Arterial,35.0,6.0,23,6.0,12.520900607385686,TDOT
300894679,2023-06-23,2023-06-23 09:10:00,2023,6,Friday,9,35.109966,-90.023994,No Injury,Other Non-Motorist,Unknown,AccelDecelLane,Daylight,Angle,Other,1,True,City of Memphis,,,,,,,201.79531347997545,City of Memphis
300896897,2023-07-04,2023-07-04 18:42:00,2023,7,Tuesday,18,35.031475,-90.00801,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1155.2620209205238,City of Memphis
300902780,2023-08-03,2023-08-03 22:05:00,2023,8,Thursday,22,35.108753,-89.98411,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,71.08484541092311,City of Memphis
300903844,2023-08-08,2023-08-08 15:52:00,2023,8,Tuesday,15,35.243404,-89.94634,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Daylight,Unknown,Other,1,True,City of Memphis,,,,,,,4179.311043294752,City of Memphis
300902017,2023-07-31,2023-07-31 20:20:00,2023,7,Monday,20,35.086636,-90.06302,Unknown,Other Non-Motorist,Unknown,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,True,City of Memphis,,,,,,,567.7375172898078,City of Memphis
300901100,2023-07-26,2023-07-26 14:06:00,2023,7,Wednesday,14,35.102528,-89.87461,No Injury,Other Non-Motorist,Unknown,OtherLocation,Daylight,Angle,Other,1,True,City of Memphis,,,,,,,209.1419240560702,City of Memphis
300900605,2023-07-22,2023-07-22 23:03:00,2023,7,Saturday,23,35.137165,-90.020584,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,S BELLEVUE BLVD,Major Collector,35.0,4.0,3,6.0,9.61851568301666,TDOT
300899839,2023-07-20,2023-07-20 09:44:00,2023,7,Thursday,9,35.140484,-89.98288,Possible Injury,Pedestrian,Intersection-Not on Roadway,AccelDecelLane,Daylight,Angle,Other,1,True,TDOT,E PARKWAY,Principal Arterial,40.0,3.0,277,5.0,3.423257971540267,TDOT
300903891,2023-08-09,2023-08-09 19:52:00,2023,8,Wednesday,19,35.123707,-89.92578,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,POPLAR AVE,Principal Arterial,40.0,7.0,57,5.0,4.628842548830558,TDOT
300903080,2023-08-06,2023-08-06 00:00:00,2023,8,Sunday,0,35.136135,-90.02826,Suspected Serious Injury,Pedestrian,Not Intersection-Unknown,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,138.43271437242876,City of Memphis
